# $1 = Entity name
# $2 = Initial latitude [deg]
# $3 = Final latitude [deg]
# $4 = Initial month
# $5 = Final month
# $6 = Initial solar zenith angle [deg]
# $7 = Final solar zenith angle [deg]
# $8 = Altitude [km]
# $9 = Mean value
# $10 = Variability (one sigma)

AEROSOL -20 20 1 12 0 180 74 1.16694e-09 1.16694e-08
AEROSOL -20 20 1 12 0 180 75 9.78514e-10 9.78514e-09
AEROSOL -20 20 1 12 0 180 76 8.20511e-10 8.20511e-09
AEROSOL -20 20 1 12 0 180 77 6.88022e-10 6.88022e-09
AEROSOL -20 20 1 12 0 180 78 5.76926e-10 5.76926e-09
AEROSOL -20 20 1 12 0 180 79 4.83769e-10 4.83769e-09
AEROSOL -20 20 1 12 0 180 80 4.05654e-10 4.05654e-09
AEROSOL -20 20 1 12 0 180 81 3.40152e-10 3.40152e-09
AEROSOL -20 20 1 12 0 180 82 2.85227e-10 2.85227e-09
AEROSOL -20 20 1 12 0 180 83 2.39171e-10 2.39171e-09
AEROSOL -20 20 1 12 0 180 84 2.00552e-10 2.00552e-09
AEROSOL -20 20 1 12 0 180 85 1.68168e-10 1.68168e-09
AEROSOL -20 20 1 12 0 180 86 1.41014e-10 1.41014e-09
AEROSOL -20 20 1 12 0 180 87 1.18244e-10 1.18244e-09
AEROSOL -20 20 1 12 0 180 88 9.91511e-11 9.91511e-10
AEROSOL -20 20 1 12 0 180 89 8.3141e-11 8.3141e-10
AEROSOL -20 20 1 12 0 180 90 6.97161e-11 6.97161e-10
AEROSOL -20 20 1 12 0 180 91 5.84589e-11 5.84589e-10
AEROSOL -20 20 1 12 0 180 92 4.90195e-11 4.90195e-10
AEROSOL -20 20 1 12 0 180 93 4.11042e-11 4.11042e-10
AEROSOL -20 20 1 12 0 180 94 3.44671e-11 3.44671e-10
AEROSOL -20 20 1 12 0 180 95 2.89016e-11 2.89016e-10
AEROSOL -20 20 1 12 0 180 96 2.42348e-11 2.42348e-10
AEROSOL -20 20 1 12 0 180 97 2.03216e-11 2.03216e-10
AEROSOL -20 20 1 12 0 180 98 1.70402e-11 1.70402e-10
AEROSOL -20 20 1 12 0 180 99 1.42887e-11 1.42887e-10
AEROSOL -20 20 1 12 0 180 100 1.19815e-11 1.19815e-10
AEROSOL -20 20 1 12 0 180 101 1.00468e-11 1.00468e-10
AEROSOL -20 20 1 12 0 180 102 8.42454e-12 8.42454e-11
AEROSOL -20 20 1 12 0 180 103 7.06422e-12 7.06422e-11
AEROSOL -20 20 1 12 0 180 104 5.92355e-12 5.92355e-11
AEROSOL -20 20 1 12 0 180 105 4.96706e-12 4.96706e-11
AEROSOL -20 20 1 12 0 180 106 4.16502e-12 4.16502e-11
AEROSOL -20 20 1 12 0 180 107 3.49249e-12 3.49249e-11
AEROSOL -20 20 1 12 0 180 108 2.92855e-12 2.92855e-11
AEROSOL -20 20 1 12 0 180 109 2.45567e-12 2.45567e-11
AEROSOL -20 20 1 12 0 180 110 2.05915e-12 2.05915e-11
AEROSOL -20 20 1 12 0 180 111 1.72666e-12 1.72666e-11
AEROSOL -20 20 1 12 0 180 112 1.44785e-12 1.44785e-11
AEROSOL -20 20 1 12 0 180 113 1.21406e-12 1.21406e-11
AEROSOL -20 20 1 12 0 180 114 1.01803e-12 1.01803e-11
AEROSOL -20 20 1 12 0 180 115 8.53645e-13 8.53645e-12
AEROSOL -20 20 1 12 0 180 116 7.15805e-13 7.15805e-12
AEROSOL -20 20 1 12 0 180 117 6.00223e-13 6.00223e-12
AEROSOL -20 20 1 12 0 180 118 5.03304e-13 5.03304e-12
AEROSOL -20 20 1 12 0 180 119 4.22035e-13 4.22035e-12
AEROSOL -20 20 1 12 0 180 120 3.53888e-13 3.53888e-12

AEROSOL -65 -20 1 12 0 90 0 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 1 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 2 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 3 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 4 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 5 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 6 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 7 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 8 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 9 0.0001 0.001
AEROSOL -65 -20 1 12 0 90 10 9.16036e-05 0.000916036
AEROSOL -65 -20 1 12 0 90 11 7.68122e-05 0.000768122
AEROSOL -65 -20 1 12 0 90 12 6.44092e-05 0.000644092
AEROSOL -65 -20 1 12 0 90 13 5.4009e-05 0.00054009
AEROSOL -65 -20 1 12 0 90 14 4.52881e-05 0.000452881
AEROSOL -65 -20 1 12 0 90 15 3.79753e-05 0.000379753
AEROSOL -65 -20 1 12 0 90 16 3.18434e-05 0.000318434
AEROSOL -65 -20 1 12 0 90 17 2.67016e-05 0.000267016
AEROSOL -65 -20 1 12 0 90 18 2.239e-05 0.0002239
AEROSOL -65 -20 1 12 0 90 19 1.87747e-05 0.000187747
AEROSOL -65 -20 1 12 0 90 20 1.57431e-05 0.000157431
AEROSOL -65 -20 1 12 0 90 21 1.3201e-05 0.00013201
AEROSOL -65 -20 1 12 0 90 22 1.10694e-05 0.000110694
AEROSOL -65 -20 1 12 0 90 23 9.28204e-06 9.28204e-05
AEROSOL -65 -20 1 12 0 90 24 7.78326e-06 7.78326e-05
AEROSOL -65 -20 1 12 0 90 25 6.52648e-06 6.52648e-05
AEROSOL -65 -20 1 12 0 90 26 5.47264e-06 5.47264e-05
AEROSOL -65 -20 1 12 0 90 27 4.58896e-06 4.58896e-05
AEROSOL -65 -20 1 12 0 90 28 3.84798e-06 3.84798e-05
AEROSOL -65 -20 1 12 0 90 29 3.22664e-06 3.22664e-05
AEROSOL -65 -20 1 12 0 90 30 2.70563e-06 2.70563e-05
AEROSOL -65 -20 1 12 0 90 31 2.26874e-06 2.26874e-05
